StartTime,EndTime,AreaID,UnitName,Load
2023-01-19T09:15+00:00Z,2023-01-19T09:30+00:00Z,10Y1001A1001A83F,MAW,69980
2023-01-19T09:30+00:00Z,2023-01-19T09:45+00:00Z,10Y1001A1001A83F,MAW,70188
2023-01-19T09:45+00:00Z,2023-01-19T10:00+00:00Z,10Y1001A1001A83F,MAW,70502
2023-01-19T10:00+00:00Z,2023-01-19T10:15+00:00Z,10Y1001A1001A83F,MAW,70736
2023-01-19T10:15+00:00Z,2023-01-19T10:30+00:00Z,10Y1001A1001A83F,MAW,70621
2023-01-19T10:30+00:00Z,2023-01-19T10:45+00:00Z,10Y1001A1001A83F,MAW,70480
2023-01-19T10:45+00:00Z,2023-01-19T11:00+00:00Z,10Y1001A1001A83F,MAW,69984
2023-01-19T11:00+00:00Z,2023-01-19T11:15+00:00Z,10Y1001A1001A83F,MAW,69868
2023-01-19T11:15+00:00Z,2023-01-19T11:30+00:00Z,10Y1001A1001A83F,MAW,70045
2023-01-19T11:30+00:00Z,2023-01-19T11:45+00:00Z,10Y1001A1001A83F,MAW,69852
2023-01-19T11:45+00:00Z,2023-01-19T12:00+00:00Z,10Y1001A1001A83F,MAW,70188
2023-01-19T12:00+00:00Z,2023-01-19T12:15+00:00Z,10Y1001A1001A83F,MAW,70226
2023-01-19T12:15+00:00Z,2023-01-19T12:30+00:00Z,10Y1001A1001A83F,MAW,69830
2023-01-19T12:30+00:00Z,2023-01-19T12:45+00:00Z,10Y1001A1001A83F,MAW,68618
2023-01-19T12:45+00:00Z,2023-01-19T13:00+00:00Z,10Y1001A1001A83F,MAW,68020
2023-01-19T13:00+00:00Z,2023-01-19T13:15+00:00Z,10Y1001A1001A83F,MAW,67849
2023-01-19T13:15+00:00Z,2023-01-19T13:30+00:00Z,10Y1001A1001A83F,MAW,67491
2023-01-19T13:30+00:00Z,2023-01-19T13:45+00:00Z,10Y1001A1001A83F,MAW,67230
2023-01-19T13:45+00:00Z,2023-01-19T14:00+00:00Z,10Y1001A1001A83F,MAW,67215
2023-01-19T14:00+00:00Z,2023-01-19T14:15+00:00Z,10Y1001A1001A83F,MAW,67011
2023-01-19T14:15+00:00Z,2023-01-19T14:30+00:00Z,10Y1001A1001A83F,MAW,67013
2023-01-19T14:30+00:00Z,2023-01-19T14:45+00:00Z,10Y1001A1001A83F,MAW,66464
2023-01-19T14:45+00:00Z,2023-01-19T15:00+00:00Z,10Y1001A1001A83F,MAW,66932
2023-01-19T15:00+00:00Z,2023-01-19T15:15+00:00Z,10Y1001A1001A83F,MAW,66781
2023-01-19T15:15+00:00Z,2023-01-19T15:30+00:00Z,10Y1001A1001A83F,MAW,66779
2023-01-19T15:30+00:00Z,2023-01-19T15:45+00:00Z,10Y1001A1001A83F,MAW,67516
2023-01-19T15:45+00:00Z,2023-01-19T16:00+00:00Z,10Y1001A1001A83F,MAW,68679
2023-01-19T16:00+00:00Z,2023-01-19T16:15+00:00Z,10Y1001A1001A83F,MAW,69334
2023-01-19T16:15+00:00Z,2023-01-19T16:30+00:00Z,10Y1001A1001A83F,MAW,69801
2023-01-19T16:30+00:00Z,2023-01-19T16:45+00:00Z,10Y1001A1001A83F,MAW,69937
2023-01-19T16:45+00:00Z,2023-01-19T17:00+00:00Z,10Y1001A1001A83F,MAW,69449
2023-01-19T17:00+00:00Z,2023-01-19T17:15+00:00Z,10Y1001A1001A83F,MAW,69250
2023-01-19T17:15+00:00Z,2023-01-19T17:30+00:00Z,10Y1001A1001A83F,MAW,69229
2023-01-19T17:30+00:00Z,2023-01-19T17:45+00:00Z,10Y1001A1001A83F,MAW,69110
2023-01-19T17:45+00:00Z,2023-01-19T18:00+00:00Z,10Y1001A1001A83F,MAW,68625
2023-01-19T18:00+00:00Z,2023-01-19T18:15+00:00Z,10Y1001A1001A83F,MAW,68097
2023-01-19T18:15+00:00Z,2023-01-19T18:30+00:00Z,10Y1001A1001A83F,MAW,67592
2023-01-19T18:30+00:00Z,2023-01-19T18:45+00:00Z,10Y1001A1001A83F,MAW,66931
2023-01-19T18:45+00:00Z,2023-01-19T19:00+00:00Z,10Y1001A1001A83F,MAW,65672
2023-01-19T19:00+00:00Z,2023-01-19T19:15+00:00Z,10Y1001A1001A83F,MAW,64391
2023-01-19T19:15+00:00Z,2023-01-19T19:30+00:00Z,10Y1001A1001A83F,MAW,63294
2023-01-19T19:30+00:00Z,2023-01-19T19:45+00:00Z,10Y1001A1001A83F,MAW,62490
2023-01-19T19:45+00:00Z,2023-01-19T20:00+00:00Z,10Y1001A1001A83F,MAW,61335
2023-01-19T20:00+00:00Z,2023-01-19T20:15+00:00Z,10Y1001A1001A83F,MAW,60644
2023-01-19T20:15+00:00Z,2023-01-19T20:30+00:00Z,10Y1001A1001A83F,MAW,59901
2023-01-19T20:30+00:00Z,2023-01-19T20:45+00:00Z,10Y1001A1001A83F,MAW,59067
2023-01-19T20:45+00:00Z,2023-01-19T21:00+00:00Z,10Y1001A1001A83F,MAW,58307
