StartTime,EndTime,AreaID,UnitName,Load
2022-07-10T01:00+00:00Z,2022-07-10T02:00+00:00Z,10YSE-1--------K,MAW,9756
2022-07-10T02:00+00:00Z,2022-07-10T03:00+00:00Z,10YSE-1--------K,MAW,9827
2022-07-10T03:00+00:00Z,2022-07-10T04:00+00:00Z,10YSE-1--------K,MAW,10184
2022-07-10T04:00+00:00Z,2022-07-10T05:00+00:00Z,10YSE-1--------K,MAW,10890
2022-07-10T05:00+00:00Z,2022-07-10T06:00+00:00Z,10YSE-1--------K,MAW,11348
2022-07-10T06:00+00:00Z,2022-07-10T07:00+00:00Z,10YSE-1--------K,MAW,11628
2022-07-10T07:00+00:00Z,2022-07-10T08:00+00:00Z,10YSE-1--------K,MAW,12282
2022-07-10T08:00+00:00Z,2022-07-10T09:00+00:00Z,10YSE-1--------K,MAW,12239
2022-07-10T09:00+00:00Z,2022-07-10T10:00+00:00Z,10YSE-1--------K,MAW,12225
2022-07-10T10:00+00:00Z,2022-07-10T11:00+00:00Z,10YSE-1--------K,MAW,12101
2022-07-10T11:00+00:00Z,2022-07-10T12:00+00:00Z,10YSE-1--------K,MAW,11896
2022-07-10T12:00+00:00Z,2022-07-10T13:00+00:00Z,10YSE-1--------K,MAW,11858
2022-07-10T13:00+00:00Z,2022-07-10T14:00+00:00Z,10YSE-1--------K,MAW,11963
2022-07-10T14:00+00:00Z,2022-07-10T15:00+00:00Z,10YSE-1--------K,MAW,12317
2022-07-10T15:00+00:00Z,2022-07-10T16:00+00:00Z,10YSE-1--------K,MAW,12185
2022-07-10T16:00+00:00Z,2022-07-10T17:00+00:00Z,10YSE-1--------K,MAW,12151
2022-07-10T17:00+00:00Z,2022-07-10T18:00+00:00Z,10YSE-1--------K,MAW,11844
2022-07-10T18:00+00:00Z,2022-07-10T19:00+00:00Z,10YSE-1--------K,MAW,11464
2022-07-10T19:00+00:00Z,2022-07-10T20:00+00:00Z,10YSE-1--------K,MAW,11433
2022-07-10T20:00+00:00Z,2022-07-10T21:00+00:00Z,10YSE-1--------K,MAW,10888
2022-07-10T21:00+00:00Z,2022-07-10T22:00+00:00Z,10YSE-1--------K,MAW,10579
2022-07-10T22:00+00:00Z,2022-07-10T23:00+00:00Z,10YSE-1--------K,MAW,10492
2022-07-10T23:00+00:00Z,2022-07-11T00:00+00:00Z,10YSE-1--------K,MAW,10478
