StartTime,EndTime,AreaID,UnitName,Load
2022-07-10T21:00+00:00Z,2022-07-10T22:00+00:00Z,10YIT-GRTN-----B,MAW,26910
2022-07-10T22:00+00:00Z,2022-07-10T23:00+00:00Z,10YIT-GRTN-----B,MAW,25448
2022-07-10T23:00+00:00Z,2022-07-11T00:00+00:00Z,10YIT-GRTN-----B,MAW,24657
2022-07-11T00:00+00:00Z,2022-07-11T01:00+00:00Z,10YIT-GRTN-----B,MAW,24217
2022-07-11T01:00+00:00Z,2022-07-11T02:00+00:00Z,10YIT-GRTN-----B,MAW,24475
2022-07-11T02:00+00:00Z,2022-07-11T03:00+00:00Z,10YIT-GRTN-----B,MAW,25904
2022-07-11T03:00+00:00Z,2022-07-11T04:00+00:00Z,10YIT-GRTN-----B,MAW,29968
2022-07-11T04:00+00:00Z,2022-07-11T05:00+00:00Z,10YIT-GRTN-----B,MAW,35448
2022-07-11T05:00+00:00Z,2022-07-11T06:00+00:00Z,10YIT-GRTN-----B,MAW,40165
2022-07-11T06:00+00:00Z,2022-07-11T07:00+00:00Z,10YIT-GRTN-----B,MAW,41939
2022-07-11T07:00+00:00Z,2022-07-11T08:00+00:00Z,10YIT-GRTN-----B,MAW,42081
2022-07-11T08:00+00:00Z,2022-07-11T09:00+00:00Z,10YIT-GRTN-----B,MAW,42427
2022-07-11T09:00+00:00Z,2022-07-11T10:00+00:00Z,10YIT-GRTN-----B,MAW,40893
2022-07-11T10:00+00:00Z,2022-07-11T11:00+00:00Z,10YIT-GRTN-----B,MAW,41677
2022-07-11T11:00+00:00Z,2022-07-11T12:00+00:00Z,10YIT-GRTN-----B,MAW,42682
2022-07-11T12:00+00:00Z,2022-07-11T13:00+00:00Z,10YIT-GRTN-----B,MAW,43127
2022-07-11T13:00+00:00Z,2022-07-11T14:00+00:00Z,10YIT-GRTN-----B,MAW,43358
2022-07-11T14:00+00:00Z,2022-07-11T15:00+00:00Z,10YIT-GRTN-----B,MAW,42936
2022-07-11T15:00+00:00Z,2022-07-11T16:00+00:00Z,10YIT-GRTN-----B,MAW,42214
