StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-07-07T18:00+00:00Z,2022-07-07T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,9657
2022-07-07T19:00+00:00Z,2022-07-07T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,9146
2022-07-07T20:00+00:00Z,2022-07-07T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,8681
2022-07-07T21:00+00:00Z,2022-07-07T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,7892
2022-07-07T22:00+00:00Z,2022-07-07T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,7694
2022-07-07T23:00+00:00Z,2022-07-08T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,7820
2022-07-08T00:00+00:00Z,2022-07-08T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,7805
2022-07-08T01:00+00:00Z,2022-07-08T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,7697
2022-07-08T02:00+00:00Z,2022-07-08T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,8008
2022-07-08T03:00+00:00Z,2022-07-08T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,8803
2022-07-08T04:00+00:00Z,2022-07-08T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,9160
2022-07-08T05:00+00:00Z,2022-07-08T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,9245
2022-07-08T06:00+00:00Z,2022-07-08T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,9040
2022-07-08T07:00+00:00Z,2022-07-08T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,8752
2022-07-08T08:00+00:00Z,2022-07-08T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,8434
2022-07-08T09:00+00:00Z,2022-07-08T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,8072
2022-07-08T10:00+00:00Z,2022-07-08T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,7582
2022-07-08T11:00+00:00Z,2022-07-08T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,7314
2022-07-08T12:00+00:00Z,2022-07-08T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,7105
2022-07-08T13:00+00:00Z,2022-07-08T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,7447
2022-07-08T14:00+00:00Z,2022-07-08T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,7904
2022-07-08T15:00+00:00Z,2022-07-08T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,8530
2022-07-08T16:00+00:00Z,2022-07-08T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,8846
2022-07-08T17:00+00:00Z,2022-07-08T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,9084
2022-07-08T18:00+00:00Z,2022-07-08T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,8921
2022-07-08T19:00+00:00Z,2022-07-08T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,8632
2022-07-08T20:00+00:00Z,2022-07-08T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,8159
2022-07-08T21:00+00:00Z,2022-07-08T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,7546
2022-07-08T22:00+00:00Z,2022-07-08T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,7344
2022-07-08T23:00+00:00Z,2022-07-09T00:00+00:00Z,10YPL-AREA-----S,MAW,B05,6900
2022-07-09T00:00+00:00Z,2022-07-09T01:00+00:00Z,10YPL-AREA-----S,MAW,B05,6704
2022-07-09T01:00+00:00Z,2022-07-09T02:00+00:00Z,10YPL-AREA-----S,MAW,B05,6554
2022-07-09T02:00+00:00Z,2022-07-09T03:00+00:00Z,10YPL-AREA-----S,MAW,B05,6400
2022-07-09T03:00+00:00Z,2022-07-09T04:00+00:00Z,10YPL-AREA-----S,MAW,B05,6437
2022-07-09T04:00+00:00Z,2022-07-09T05:00+00:00Z,10YPL-AREA-----S,MAW,B05,6416
