StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-07-02T04:45+00:00Z,2022-07-02T05:00+00:00Z,10Y1001A1001A83F,MAW,B19,3884
2022-07-02T05:00+00:00Z,2022-07-02T05:15+00:00Z,10Y1001A1001A83F,MAW,B19,3440
2022-07-02T05:15+00:00Z,2022-07-02T05:30+00:00Z,10Y1001A1001A83F,MAW,B19,3067
2022-07-02T05:30+00:00Z,2022-07-02T05:45+00:00Z,10Y1001A1001A83F,MAW,B19,2848
2022-07-02T05:45+00:00Z,2022-07-02T06:00+00:00Z,10Y1001A1001A83F,MAW,B19,2691
2022-07-02T06:00+00:00Z,2022-07-02T06:15+00:00Z,10Y1001A1001A83F,MAW,B19,2484
2022-07-02T06:15+00:00Z,2022-07-02T06:30+00:00Z,10Y1001A1001A83F,MAW,B19,2429
2022-07-02T06:30+00:00Z,2022-07-02T06:45+00:00Z,10Y1001A1001A83F,MAW,B19,2574
2022-07-02T06:45+00:00Z,2022-07-02T07:00+00:00Z,10Y1001A1001A83F,MAW,B19,2927
2022-07-02T07:00+00:00Z,2022-07-02T07:15+00:00Z,10Y1001A1001A83F,MAW,B19,3394
2022-07-02T07:15+00:00Z,2022-07-02T07:30+00:00Z,10Y1001A1001A83F,MAW,B19,3624
2022-07-02T07:30+00:00Z,2022-07-02T07:45+00:00Z,10Y1001A1001A83F,MAW,B19,3862
2022-07-02T07:45+00:00Z,2022-07-02T08:00+00:00Z,10Y1001A1001A83F,MAW,B19,4612
2022-07-02T08:00+00:00Z,2022-07-02T08:15+00:00Z,10Y1001A1001A83F,MAW,B19,5074
2022-07-02T08:15+00:00Z,2022-07-02T08:30+00:00Z,10Y1001A1001A83F,MAW,B19,5390
2022-07-02T08:30+00:00Z,2022-07-02T08:45+00:00Z,10Y1001A1001A83F,MAW,B19,5514
2022-07-02T08:45+00:00Z,2022-07-02T09:00+00:00Z,10Y1001A1001A83F,MAW,B19,6087
2022-07-02T09:00+00:00Z,2022-07-02T09:15+00:00Z,10Y1001A1001A83F,MAW,B19,6297
2022-07-02T09:15+00:00Z,2022-07-02T09:30+00:00Z,10Y1001A1001A83F,MAW,B19,6445
2022-07-02T09:30+00:00Z,2022-07-02T09:45+00:00Z,10Y1001A1001A83F,MAW,B19,6466
2022-07-02T09:45+00:00Z,2022-07-02T10:00+00:00Z,10Y1001A1001A83F,MAW,B19,6560
2022-07-02T10:00+00:00Z,2022-07-02T10:15+00:00Z,10Y1001A1001A83F,MAW,B19,6385
2022-07-02T10:15+00:00Z,2022-07-02T10:30+00:00Z,10Y1001A1001A83F,MAW,B19,6163
2022-07-02T10:30+00:00Z,2022-07-02T10:45+00:00Z,10Y1001A1001A83F,MAW,B19,5914
2022-07-02T10:45+00:00Z,2022-07-02T11:00+00:00Z,10Y1001A1001A83F,MAW,B19,5661
2022-07-02T11:00+00:00Z,2022-07-02T11:15+00:00Z,10Y1001A1001A83F,MAW,B19,5353
2022-07-02T11:15+00:00Z,2022-07-02T11:30+00:00Z,10Y1001A1001A83F,MAW,B19,5078
2022-07-02T11:30+00:00Z,2022-07-02T11:45+00:00Z,10Y1001A1001A83F,MAW,B19,4676
2022-07-02T11:45+00:00Z,2022-07-02T12:00+00:00Z,10Y1001A1001A83F,MAW,B19,4434
2022-07-02T12:00+00:00Z,2022-07-02T12:15+00:00Z,10Y1001A1001A83F,MAW,B19,4334
2022-07-02T12:15+00:00Z,2022-07-02T12:30+00:00Z,10Y1001A1001A83F,MAW,B19,4185
2022-07-02T12:30+00:00Z,2022-07-02T12:45+00:00Z,10Y1001A1001A83F,MAW,B19,4001
2022-07-02T12:45+00:00Z,2022-07-02T13:00+00:00Z,10Y1001A1001A83F,MAW,B19,3227
2022-07-02T13:00+00:00Z,2022-07-02T13:15+00:00Z,10Y1001A1001A83F,MAW,B19,3344
2022-07-02T13:15+00:00Z,2022-07-02T13:30+00:00Z,10Y1001A1001A83F,MAW,B19,3376
2022-07-02T13:30+00:00Z,2022-07-02T13:45+00:00Z,10Y1001A1001A83F,MAW,B19,3291
2022-07-02T13:45+00:00Z,2022-07-02T14:00+00:00Z,10Y1001A1001A83F,MAW,B19,2923
2022-07-02T14:00+00:00Z,2022-07-02T14:15+00:00Z,10Y1001A1001A83F,MAW,B19,2839
2022-07-02T14:15+00:00Z,2022-07-02T14:30+00:00Z,10Y1001A1001A83F,MAW,B19,2692
2022-07-02T14:30+00:00Z,2022-07-02T14:45+00:00Z,10Y1001A1001A83F,MAW,B19,2696
2022-07-02T14:45+00:00Z,2022-07-02T15:00+00:00Z,10Y1001A1001A83F,MAW,B19,2632
2022-07-02T15:00+00:00Z,2022-07-02T15:15+00:00Z,10Y1001A1001A83F,MAW,B19,2556
2022-07-02T15:15+00:00Z,2022-07-02T15:30+00:00Z,10Y1001A1001A83F,MAW,B19,2485
2022-07-02T15:30+00:00Z,2022-07-02T15:45+00:00Z,10Y1001A1001A83F,MAW,B19,2382
2022-07-02T15:45+00:00Z,2022-07-02T16:00+00:00Z,10Y1001A1001A83F,MAW,B19,2312
2022-07-02T16:00+00:00Z,2022-07-02T16:15+00:00Z,10Y1001A1001A83F,MAW,B19,2168
2022-07-02T16:15+00:00Z,2022-07-02T16:30+00:00Z,10Y1001A1001A83F,MAW,B19,2079
2022-07-02T16:30+00:00Z,2022-07-02T16:45+00:00Z,10Y1001A1001A83F,MAW,B19,1975
2022-07-02T16:45+00:00Z,2022-07-02T17:00+00:00Z,10Y1001A1001A83F,MAW,B19,1997
2022-07-02T17:00+00:00Z,2022-07-02T17:15+00:00Z,10Y1001A1001A83F,MAW,B19,1952
2022-07-02T17:15+00:00Z,2022-07-02T17:30+00:00Z,10Y1001A1001A83F,MAW,B19,1998
2022-07-02T17:30+00:00Z,2022-07-02T17:45+00:00Z,10Y1001A1001A83F,MAW,B19,2039
2022-07-02T17:45+00:00Z,2022-07-02T18:00+00:00Z,10Y1001A1001A83F,MAW,B19,2144
2022-07-02T18:00+00:00Z,2022-07-02T18:15+00:00Z,10Y1001A1001A83F,MAW,B19,2287
2022-07-02T18:15+00:00Z,2022-07-02T18:30+00:00Z,10Y1001A1001A83F,MAW,B19,2482
2022-07-02T18:30+00:00Z,2022-07-02T18:45+00:00Z,10Y1001A1001A83F,MAW,B19,2784
2022-07-02T18:45+00:00Z,2022-07-02T19:00+00:00Z,10Y1001A1001A83F,MAW,B19,3219
2022-07-02T19:00+00:00Z,2022-07-02T19:15+00:00Z,10Y1001A1001A83F,MAW,B19,3789
2022-07-02T19:15+00:00Z,2022-07-02T19:30+00:00Z,10Y1001A1001A83F,MAW,B19,4342
2022-07-02T19:30+00:00Z,2022-07-02T19:45+00:00Z,10Y1001A1001A83F,MAW,B19,4788
2022-07-02T19:45+00:00Z,2022-07-02T20:00+00:00Z,10Y1001A1001A83F,MAW,B19,5296
2022-07-02T20:00+00:00Z,2022-07-02T20:15+00:00Z,10Y1001A1001A83F,MAW,B19,6006
2022-07-02T20:15+00:00Z,2022-07-02T20:30+00:00Z,10Y1001A1001A83F,MAW,B19,6676
2022-07-02T20:30+00:00Z,2022-07-02T20:45+00:00Z,10Y1001A1001A83F,MAW,B19,7315
2022-07-02T20:45+00:00Z,2022-07-02T21:00+00:00Z,10Y1001A1001A83F,MAW,B19,7939
2022-07-02T21:00+00:00Z,2022-07-02T21:15+00:00Z,10Y1001A1001A83F,MAW,B19,8442
2022-07-02T21:15+00:00Z,2022-07-02T21:30+00:00Z,10Y1001A1001A83F,MAW,B19,8873
2022-07-02T21:30+00:00Z,2022-07-02T21:45+00:00Z,10Y1001A1001A83F,MAW,B19,9245
2022-07-02T21:45+00:00Z,2022-07-02T22:00+00:00Z,10Y1001A1001A83F,MAW,B19,9574
2022-07-02T22:00+00:00Z,2022-07-02T22:15+00:00Z,10Y1001A1001A83F,MAW,B19,9798
2022-07-02T22:15+00:00Z,2022-07-02T22:30+00:00Z,10Y1001A1001A83F,MAW,B19,10057
2022-07-02T22:30+00:00Z,2022-07-02T22:45+00:00Z,10Y1001A1001A83F,MAW,B19,10163
2022-07-02T22:45+00:00Z,2022-07-02T23:00+00:00Z,10Y1001A1001A83F,MAW,B19,10207
2022-07-02T23:00+00:00Z,2022-07-02T23:15+00:00Z,10Y1001A1001A83F,MAW,B19,10264
2022-07-02T23:15+00:00Z,2022-07-02T23:30+00:00Z,10Y1001A1001A83F,MAW,B19,10259
2022-07-02T23:30+00:00Z,2022-07-02T23:45+00:00Z,10Y1001A1001A83F,MAW,B19,10272
2022-07-02T23:45+00:00Z,2022-07-03T00:00+00:00Z,10Y1001A1001A83F,MAW,B19,10112
2022-07-03T00:00+00:00Z,2022-07-03T00:15+00:00Z,10Y1001A1001A83F,MAW,B19,9928
2022-07-03T00:15+00:00Z,2022-07-03T00:30+00:00Z,10Y1001A1001A83F,MAW,B19,9651
2022-07-03T00:30+00:00Z,2022-07-03T00:45+00:00Z,10Y1001A1001A83F,MAW,B19,9326
2022-07-03T00:45+00:00Z,2022-07-03T01:00+00:00Z,10Y1001A1001A83F,MAW,B19,9093
2022-07-03T01:00+00:00Z,2022-07-03T01:15+00:00Z,10Y1001A1001A83F,MAW,B19,8948
2022-07-03T01:15+00:00Z,2022-07-03T01:30+00:00Z,10Y1001A1001A83F,MAW,B19,8778
2022-07-03T01:30+00:00Z,2022-07-03T01:45+00:00Z,10Y1001A1001A83F,MAW,B19,8638
2022-07-03T01:45+00:00Z,2022-07-03T02:00+00:00Z,10Y1001A1001A83F,MAW,B19,8252
2022-07-03T02:00+00:00Z,2022-07-03T02:15+00:00Z,10Y1001A1001A83F,MAW,B19,8074
2022-07-03T02:15+00:00Z,2022-07-03T02:30+00:00Z,10Y1001A1001A83F,MAW,B19,8037
2022-07-03T02:30+00:00Z,2022-07-03T02:45+00:00Z,10Y1001A1001A83F,MAW,B19,7834
2022-07-03T02:45+00:00Z,2022-07-03T03:00+00:00Z,10Y1001A1001A83F,MAW,B19,7659
2022-07-03T03:00+00:00Z,2022-07-03T03:15+00:00Z,10Y1001A1001A83F,MAW,B19,7538
2022-07-03T03:15+00:00Z,2022-07-03T03:30+00:00Z,10Y1001A1001A83F,MAW,B19,7378
2022-07-03T03:30+00:00Z,2022-07-03T03:45+00:00Z,10Y1001A1001A83F,MAW,B19,7135
2022-07-03T03:45+00:00Z,2022-07-03T04:00+00:00Z,10Y1001A1001A83F,MAW,B19,6999
2022-07-03T04:00+00:00Z,2022-07-03T04:15+00:00Z,10Y1001A1001A83F,MAW,B19,6675
2022-07-03T04:15+00:00Z,2022-07-03T04:30+00:00Z,10Y1001A1001A83F,MAW,B19,6485
2022-07-03T04:30+00:00Z,2022-07-03T04:45+00:00Z,10Y1001A1001A83F,MAW,B19,6088
2022-07-03T04:45+00:00Z,2022-07-03T05:00+00:00Z,10Y1001A1001A83F,MAW,B19,5410
2022-07-03T05:00+00:00Z,2022-07-03T05:15+00:00Z,10Y1001A1001A83F,MAW,B19,4813
2022-07-03T05:15+00:00Z,2022-07-03T05:30+00:00Z,10Y1001A1001A83F,MAW,B19,4015
2022-07-03T05:30+00:00Z,2022-07-03T05:45+00:00Z,10Y1001A1001A83F,MAW,B19,3329
2022-07-03T05:45+00:00Z,2022-07-03T06:00+00:00Z,10Y1001A1001A83F,MAW,B19,3030
2022-07-03T06:00+00:00Z,2022-07-03T06:15+00:00Z,10Y1001A1001A83F,MAW,B19,2695
2022-07-03T06:15+00:00Z,2022-07-03T06:30+00:00Z,10Y1001A1001A83F,MAW,B19,2438
2022-07-03T06:30+00:00Z,2022-07-03T06:45+00:00Z,10Y1001A1001A83F,MAW,B19,2514
2022-07-03T06:45+00:00Z,2022-07-03T07:00+00:00Z,10Y1001A1001A83F,MAW,B19,2585
2022-07-03T07:00+00:00Z,2022-07-03T07:15+00:00Z,10Y1001A1001A83F,MAW,B19,2739
2022-07-03T07:15+00:00Z,2022-07-03T07:30+00:00Z,10Y1001A1001A83F,MAW,B19,2825
2022-07-03T07:30+00:00Z,2022-07-03T07:45+00:00Z,10Y1001A1001A83F,MAW,B19,2891
2022-07-03T07:45+00:00Z,2022-07-03T08:00+00:00Z,10Y1001A1001A83F,MAW,B19,3039
2022-07-03T08:00+00:00Z,2022-07-03T08:15+00:00Z,10Y1001A1001A83F,MAW,B19,3124
2022-07-03T08:15+00:00Z,2022-07-03T08:30+00:00Z,10Y1001A1001A83F,MAW,B19,3026
2022-07-03T08:30+00:00Z,2022-07-03T08:45+00:00Z,10Y1001A1001A83F,MAW,B19,3028
2022-07-03T08:45+00:00Z,2022-07-03T09:00+00:00Z,10Y1001A1001A83F,MAW,B19,3037
2022-07-03T09:00+00:00Z,2022-07-03T09:15+00:00Z,10Y1001A1001A83F,MAW,B19,3035
2022-07-03T09:15+00:00Z,2022-07-03T09:30+00:00Z,10Y1001A1001A83F,MAW,B19,3119
2022-07-03T09:30+00:00Z,2022-07-03T09:45+00:00Z,10Y1001A1001A83F,MAW,B19,3184
2022-07-03T09:45+00:00Z,2022-07-03T10:00+00:00Z,10Y1001A1001A83F,MAW,B19,3131
2022-07-03T10:00+00:00Z,2022-07-03T10:15+00:00Z,10Y1001A1001A83F,MAW,B19,3218
2022-07-03T10:15+00:00Z,2022-07-03T10:30+00:00Z,10Y1001A1001A83F,MAW,B19,3246
2022-07-03T10:30+00:00Z,2022-07-03T10:45+00:00Z,10Y1001A1001A83F,MAW,B19,3345
2022-07-03T10:45+00:00Z,2022-07-03T11:00+00:00Z,10Y1001A1001A83F,MAW,B19,3370
2022-07-03T11:00+00:00Z,2022-07-03T11:15+00:00Z,10Y1001A1001A83F,MAW,B19,3494
2022-07-03T11:15+00:00Z,2022-07-03T11:30+00:00Z,10Y1001A1001A83F,MAW,B19,3729
